theta_deg,initial_intensity,mrev_intensity,mrev_norm_intensity,mrevGss_intensity,mrevGss_norm_intensity,pfpd_intensity,pfpd_norm_intensity,fivePps_intensity,fivePps_norm_intensity,spgd_intensity,spgd_norm_intensity,hillClimb_intensity,hillClimb_norm_intensity
-14.0666666666667,50.7771270633861,30.4588079894851,0.0021933113524283,11.8408043724479,0.00104283109396779,21.0425666339808,0.00157400269251868,0.628968199055969,4.09407083635538e-05,2.37506906000768,0.000198094939320041,3.54582743094659,0.000268741820442281
-14.0533333333333,43.3944344426961,35.6839710973061,0.00256957064552439,19.0108713459151,0.00167430582748856,16.1828205866348,0.00121048936752689,2.87174926543018,0.00018692749386327,2.86793424608899,0.000239202838359163,2.51029261632994,0.000190257597329047
-14.04,34.147469346683,40.9212819528846,0.00294670468700434,27.4346617869256,0.00241619719944594,13.0127160231139,0.000973362727733351,6.69403591544146,0.000435727231679731,4.19181751721909,0.000349622607062851,1.37108909521759,0.000103916218883491
-14.0266666666667,23.9730148493718,45.5594566832113,0.00328069547528744,36.427627784345,0.00320821641318499,11.3846193771553,0.000851579651125139,11.7010559601288,0.000761643466757571,6.35608919882245,0.000530135786514531,0.548105965194305,4.1541501313917e-05
-14.0133333333333,14.1704292002721,49.0154464554025,0.00352955818862277,45.3341360854443,0.00399262121398388,10.9080855906598,0.000815934500223785,17.2895330148842,0.00112540781865733,9.38524878552102,0.000782785780833363,0.389384691754062,2.95118566687853e-05
-14,6.15698919115763,50.8201194806444,0.00365951106908515,53.567654084086,0.00471775510790293,11.0711361881092,0.000828130829876255,22.7486789474984,0.00148075376758877,13.30221179687,0.00110948388116124,1.08935605105916,8.25633886512352e-05
-13.9866666666667,1.20199758966441,50.6859967697258,0.00364985301337339,60.6415597798129,0.00534076082468219,11.3709064099104,0.00085055390898344,27.3786860445515,0.00178212952961639,18.0995430693537,0.00150960995047129,2.65169492205012,0.000200974620025166
-13.9733333333333,0.185535111321451,48.5468214578236,0.00349581292427834,66.1900165648788,0.00582941878042605,11.4252740413609,0.000854620656152527,30.6042654971153,0.00199208848758771,23.7052544277468,0.00197715974516356,4.90121676778549,0.000371468138878173
-13.96,3.4228556189557,44.5637749307228,0.00320899732833787,69.9788578134811,0.006163105693905,11.0430794023331,0.000826032157355778,32.0624264071065,0.00208700288970324,29.9522348209875,0.00249819520588759,7.53851693581741,0.000571351766046239
-13.9466666666667,10.5839588856551,39.0988086988694,0.00281547002808702,71.9068229309542,0.00633290344660367,10.2409870206696,0.000766034934091751,31.6494076973025,0.00206011873471392,36.5609474450997,0.00304940129429197,10.2223110270331,0.000774759214324963
-13.9333333333333,20.7218537647468,32.6608241597003,0.00235187655517789,71.9978551113835,0.00634092073878394,9.20755178914561,0.000688733059978373,29.5201831362626,0.00192152355307375,43.1433743114847,0.0035984149935698,12.6593293800946,0.000959463281685103
-13.92,32.4051458859483,25.8344167322325,0.00186031309963706,70.3855650482991,0.00619892479345847,8.22689168037914,0.000615378811967987,26.0434366389302,0.00169521566562422,49.2324430801079,0.00410627968203156,14.6809858387976,0.00111268665411406
-13.9066666666667,43.9337645956348,19.2030023225341,0.0013827909158251,67.2913961697311,0.00592641834752256,7.58300302672331,0.000567215368212991,21.7233833279316,0.00141401537125948,54.3359440355577,0.0045319421308053,16.2897685573228,0.0012346179113149
-13.8933333333333,53.6035395720393,13.2781334179702,0.000956146437994072,62.9984637538378,0.00554833563736372,7.46939238797603,0.00055871719142698,17.1055916739786,0.00111343473511301,58.0082389539997,0.00483823345145923,17.6654026703755,0.0013388786016626
-13.88,59.977925269954,8.44485176817848,0.000608106176023508,57.8234166849509,0.00509256423650014,7.92665935411845,0.000592921167036387,12.6859611880516,0.000825752777470975,59.9280883896899,0.00499836035634403,19.1296949925183,0.00144985878667607
-13.8666666666667,62.1244564965339,4.9295114793111,0.000354969685393832,52.0889048088672,0.00458752022893063,8.82350361839827,0.00066000591536109,8.83997573234096,0.000575410440371817,59.9678519263955,0.00500167687270285,21.0777010211727,0.00159750011907824
-13.8533333333333,59.7794109122453,2.79235570877319,0.000201075021654968,46.099250066802,0.00406000554237004,9.88600856509022,0.000739482230014022,5.78389200522785,0.000376484274002622,58.2390227371872,0.00485748219681001,23.8896879929555,0.00181062343446056
-13.84,53.4155265544552,1.94302691229357,0.000139915619359707,40.1216632569726,0.00353355369027402,10.7683728111895,0.000805483860105084,3.57195097856538,0.000232504923972067,55.1019052857619,0.00459582787203937,27.8420097254374,0.00211017386607229
-13.8266666666667,44.2025324660309,2.17383863631394,0.000156536163891265,34.3748055523283,0.00302742237364181,11.14814001729,0.000833890784760704,2.12573822770289,0.000138368249727515,51.1329572692121,0.00426479391191516,33.0348724393028,0.00250374614397034
-13.8133333333333,33.8662853550533,3.20353567910534,0.000230683721284053,29.0256936725212,0.00255632091651824,10.8226900012333,0.000809546834212095,1.28521272375097,8.36568834277977e-05,47.0509829605166,0.00392433288423271,39.3512575600651,0.00298247131292618
-13.8,24.4669845071506,4.72364018968771,0.000340145079098473,24.1949607869242,0.00213087359881107,9.78274011907952,0.000731757658439631,0.867063045640122,5.64387441807819e-05,43.6115780009559,0.00363746597655676,46.4548857532408,0.00352086242460798
-13.7866666666667,18.1281065171387,6.44025261328233,0.000463756794884899,19.9694167225246,0.00175872584594891,8.24315770197962,0.000616595524845322,0.715674990701673,4.6584614486684e-05,41.4863386520385,0.0034602083266832,53.8274494272472,0.00407963642635069
-13.7733333333333,16.753852796421,8.10602841739291,0.000583707811451843,16.4198273667541,0.00144611007808538,6.62057944278658,0.000495225228473401,0.73504659135688,4.78455479554196e-05,41.1478023809781,0.00343197238053639,60.8379797805386,0.00461097155929213
