theta_deg,initial_intensity,mrev_intensity,mrev_norm_intensity,mrevGss_intensity,mrevGss_norm_intensity,pfpd_intensity,pfpd_norm_intensity,fivePps_intensity,fivePps_norm_intensity,spgd_intensity,spgd_norm_intensity,hillClimb_intensity,hillClimb_norm_intensity
-20,175.885203545766,10.12909802147,0.000745208211228685,47.602747381751,0.00476534903007736,23.4111286370832,0.00182098436257345,16.6269001352255,0.00111117763808972,0.414965750294226,3.54931393214336e-05,7.09681586571816,0.000524507313968048
-19.9866666666667,236.672559826897,7.02555276196396,0.000516877178554158,54.8609379902309,0.00549194178950065,30.0207844340197,0.00233510224363747,17.7252480427674,0.00118458035439746,0.364847279531017,3.12063714035646e-05,9.49934284884047,0.000702071872285036
-19.9733333333333,294.698649254612,5.13913597644575,0.000378091545777373,61.3370722795733,0.00614024555245109,35.6215405443878,0.00277074502932585,18.1594935324813,0.00121360103015104,1.15165090872131,9.85038069380874e-05,11.8221777910878,0.000873746597880579
-19.96,343.996567875515,4.65116024732568,0.000342190666997269,67.2290452206618,0.00673007091095176,39.5350259411187,0.0030751470861886,17.8160743412847,0.00119065028631755,2.58752389116728,0.000221317894071067,13.5243181486048,0.000999547391336491
-19.9466666666667,379.215583028749,5.51970325675822,0.000406090273957581,72.8341942239397,0.0072911833012095,41.2756992449309,0.00321054162080195,16.6634843753604,0.00111362256704303,4.55774614246911,0.000389836314711957,14.2813496295358,0.00105549763101658
-19.9333333333333,396.291683534074,7.48920474241644,0.000550988534002911,78.4461846247978,0.0078529805604951,40.6227620737665,0.00315975430521094,14.7717016147416,0.000987194508738292,7.04304147305016,0.000602410324399929,14.060823025681,0.00103919907983039
-19.92,393.003229963396,10.1354155264647,0.000745672996601136,84.2640063154053,0.00843538288967512,37.6561353382438,0.0029290016158074,12.3160164245662,0.000823080786558051,10.1037626976929,0.000864202062087409,13.1425407348578,0.000971331209656279
-19.9066666666667,369.335047768774,12.9375484820333,0.000951828814524718,90.3271981521554,0.00904234838909724,32.7492238519091,0.00254732804407733,9.56230255047369,0.000639049773338312,13.8291416919688,0.00118284377065065,12.0775813519771,0.000892622814797384
-19.8933333333333,327.594514289488,15.3651368369487,0.00113042899903587,96.4860494909004,0.00965889003569831,26.5178344758156,0.00206263280418196,6.83441458289133,0.000456744708405028,18.2640211277541,0.00156217096470577,11.5910039344964,0.000856661135769873
-19.88,272.252172483326,16.9649847181218,0.00124813146131237,102.409320496091,0.010251848536877,19.7317423715672,0.00153479120387374,4.46817736258322,0.000298608804283519,23.3322758785265,0.00199567245695696,12.4437892786664,0.000919688295939357
-19.8666666666667,209.513702035674,17.4339667403745,0.00128263495344568,107.625999168893,0.0107740724844635,13.2017986332614,0.00102687355409824,2.75955036866647,0.000184421066819791,28.7788406082698,0.00246153182158866,15.2777257677645,0.00112913721556444
-19.8533333333333,146.665266952302,16.6661360075647,0.00122614485277622,111.592663449521,0.0111711617455253,7.6599852751263,0.000595815503805022,1.91630513284897,0.000128066891246138,34.1500449418059,0.00292094540837002,20.4710597845927,0.00151296310695662
-19.84,91.2655279968898,14.7670913686342,0.00108643017577131,113.774773196778,0.0113896053257713,3.65157579403118,0.000284029980901893,2.02250514197063,0.000135164250004606,38.8249937907062,0.00332080638652772,28.0319303996158,0.00207176750777285
-19.8266666666667,50.2804413235389,12.0340252454569,0.000885355676096649,113.728984524243,0.0113850215776001,1.45713047972083,0.000113339764986716,3.02314333452719,0.000202037014882271,42.1002148469611,0.00360094487307925,37.5508964198444,0.00277528967792542
-19.8133333333333,29.2678112238245,8.90539497428143,0.000655179113184856,111.174327808623,0.0111292835882708,1.05757319208163,8.22610594692577e-05,4.73277781322702,0.000316292082669304,43.3177437957535,0.00370508340638405,48.2241386721458,0.00356412142035902
-19.8,31.7154100022488,5.88884769936834,0.000433248612160983,106.042500853924,0.0106155538574008,2.14873378589394,0.000167134642848796,6.867554409424,0.000458959446803273,42.0156873011343,0.00359371500420839,58.9468302170016,0.00435660783216916
-19.7866666666667,58.6192112142487,3.47917982278915,0.000255966855764258,98.5010757812529,0.0098606074597223,4.20361253865616,0.000326968973511406,9.09547304875853,0.000607851504335212,38.0725101964312,0.00325644443610227,68.4638245300771,0.00505998427854329
-19.7733333333333,108.358801980821,2.07931030763238,0.000152977008580199,88.9474788317464,0.00890422938364231,6.57259820804425,0.000511235436098054,11.096047439934,0.000741550119755387,31.8137186175508,0.00272111311939599,75.5544155437754,0.00558403152979102
-19.76,176.889061102288,1.93640762683577,0.000142463510644795,77.975560102656,0.00780586794129828,8.60533285794235,0.000669347335276736,12.6183920940744,0.000843288587141886,24.0531972958389,0.00205733480929889,79.221360346492,0.00585504594038505
-19.7466666666667,258.22577289111,3.10266782702894,0.000228266479060243,66.3199052659789,0.00663906000423856,9.77401577250236,0.000760250825886308,13.5267195558658,0.000903992215322525,16.0509737173773,0.00137288305358118,78.8528524550672,0.00582781047479534
-19.7333333333333,345.163705178071,5.42628936845476,0.000399217717639241,54.7853904899111,0.0054843789863606,9.77738657284986,0.000760513016352103,13.824318750987,0.000923880803576666,9.3832027268492,0.000802570625236366,74.3300285922813,0.00549354025548758
-19.72,430.134361871426,8.57358378226628,0.000630767420816676,44.1706660636483,0.00442177505000416,8.60756242562555,0.000669520757410686,13.6509651153243,0.000912295560274344,5.73630178681067,0.000490641356219641,66.0612633803215,0.00488241719505876
-19.7066666666667,506.091686631827,12.0786031142677,0.000888635315982295,35.1942735867311,0.00352317894922806,6.56786136440983,0.000510866990888943,13.2536748931121,0.00088574460927545,6.65247685556757,0.000569004279750454,54.9364786398562,0.00406021311465126
-19.6933333333333,567.310317607402,15.4127993780213,0.00113393558144824,28.4311046359301,0.00284614112320745,4.23773324928605,0.00032962297970906,12.9358208555086,0.000864502387581148,13.2654071660497,0.00113462603688692,42.207898368743,0.00311947665270098
-19.68,609.993291265689,18.064554951029,0.0013290279799015,24.265146859057,0.00242910126850831,2.38959839136497,0.000185869778897103,12.9938879815151,0.000868383020254813,26.0702007486151,0.00222985455221849,29.3158253189218,0.00216665686213745
-19.6666666666667,632.612773360255,19.6172315907973,0.00144326000519001,22.8622393608017,0.00228866097348739,1.87029979020512,0.00014547725246758,13.6537241407204,0.00091247994625719,44.7695182713012,0.00382925759109058,17.6869969963649,0.00130720022362951
-19.6533333333333,635.94474486292,19.8147547227481,0.00145779198617443,24.1641803490217,0.00241899385481623,3.46568411238598,0.000269570795671832,15.018504079171,0.00100368834566935,68.2279490208487,0.00583572041426463,8.53735948966222,0.000630974169124679
-19.64,622.801275585846,18.6055481707916,0.00136882941026891,27.9032709622893,0.00279330149055863,7.76958192588695,0.000604340243911291,17.0386670418906,0.00113869606756667,94.550660553705,0.00808717289459859,2.70997656099366,0.000200287361799729
