point_index,method,input_wavelength_nm,matched_wavelength_nm,delta_lambda_nm,letter,letter_index,point_id,x_pixel,y_pixel,image_path,result_path,best_intensity,final_intensity,eval_count,elapsed_sec,status,error_message
1,5pps,1530.822,1530.822,-19.178,C,0,C0,160,62,E:\2026光赛\vision0420\calibration_outputs\20260420_104610_lambda_1530p822nm\point_01_C0_x160_y62_best_image.tif,E:\2026光赛\vision0420\calibration_outputs\20260420_104610_lambda_1530p822nm\point_01_C0_x160_y62_result.mat,8072,530983,1793,321.4042395,completed,
