point_index,method,input_wavelength_nm,matched_wavelength_nm,delta_lambda_nm,letter,letter_index,point_id,x_pixel,y_pixel,image_path,result_path,best_intensity,final_intensity,eval_count,elapsed_sec,status,error_message
1,5pps,1554.9,1554.9,4.932,J,5,J5,147,150,E:\2026光赛\vision0418\calibration_outputs\20260418_143117_lambda_1554p9nm\point_01_J5_x147_y150_best_image.tif,E:\2026光赛\vision0418\calibration_outputs\20260418_143117_lambda_1554p9nm\point_01_J5_x147_y150_result.mat,3220,422971,1793,319.2808467,completed,
